id tweet	date	author	text	app	id user	followers	following	stauses	location	urls	geolocation	name	description	url_media	type media	quoted	relation	replied_id	user replied	retweeted_id	user retweeted	quoted_id	user quoted	first HT	lang	created_at	verified	avatar	link	modularity_class	date_calc
1567154745445425154	2022-09-06 14:16:22	@ernestomelnde15	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter Web App	1485978514633510913	54	27	2059		None	None	Ernesto Meléndez		http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2022-01-25 14:11:21	False	https://pbs.twimg.com/profile_images/1487218705574641667/s6UCr34__normal.jpg	https://twitter.com/ErnestoMelnde15/status/1567154745445425154	6.0	2022-09-06 14:16
1567154854635651072	2022-09-06 14:16:48	@1defebrerode199	rt @diarioveahoy: #6sep “con tinta de calamar voy a escribirte una carta, enviada de nueva esparta hacia un remoto lugar”, se escucha cantar al maestro gualberto ibarreto en un video compartido en rrss por su hija elena ibarreto #somospatriaqueserespeta #felizmartes https://t.co/tsqm87bjgl	Twitter for Android	1564272976903737346	31	2	6941		https://diariovea.com.ve/vibrante-asi-suena-vozarron-de-gualberto-ibarreto-tras-su-operacion-ver-video/	None	1 de febrero de 1999		None	None	None	RT	None	None	1567154201100156928	@diarioveahoy	None	None	6Sep	es	2022-08-29 15:25:37	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/1defebrerode199/status/1567154854635651072	9.0	2022-09-06 14:16
1567155008189222912	2022-09-06 14:17:24	@kikeministers	rt @lilianarizales1: hay dos formas  de enfrentar la vida, una es con orgullo  creyendo que  lo sabes todo, la otra es con humildad  reconociendo que tienes  mucho por aprender... #felizmartes  #cuidemoselplaneta  #somospatriaqueserespeta https://t.co/dp1tjekxqu	Twitter for Android	1549072466290655237	184	590	361		None	None	kikeministers	Formamos y capacitamos ministros para proclamar el Evangelio del Reino	http://pbs.twimg.com/media/Fb-Wc-9XEAIk24i.jpg	photo	None	RT	None	None	1567136622675640322	@lilianarizales1	None	None	FelizMartes	es	2022-07-18 16:44:15	False	https://pbs.twimg.com/profile_images/1549080878474829824/redYTqlT_normal.jpg	https://twitter.com/kikeministers/status/1567155008189222912	7.0	2022-09-06 14:17
1567155039814258691	2022-09-06 14:17:32	@ranklinos	rt @lilianarizales1: hay dos formas  de enfrentar la vida, una es con orgullo  creyendo que  lo sabes todo, la otra es con humildad  reconociendo que tienes  mucho por aprender... #felizmartes  #cuidemoselplaneta  #somospatriaqueserespeta https://t.co/dp1tjekxqu	Twitter for Android	1504230598868709380	568	1190	89701		None	None	ranklin soto abreu		http://pbs.twimg.com/media/Fb-Wc-9XEAIk24i.jpg	photo	None	RT	None	None	1567136622675640322	@lilianarizales1	None	None	FelizMartes	es	2022-03-16 22:58:56	False	https://pbs.twimg.com/profile_images/1504749136293380096/yhTXbwfT_normal.jpg	https://twitter.com/ranklinos/status/1567155039814258691	7.0	2022-09-06 14:17
1567155177118908421	2022-09-06 14:18:05	@canito6567	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter for iPad	2370204462	741	517	67935	Barcelona, España	None	None	Montserrat Ourille	disfruta de las pequeñas cosas y haz el bien	http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2014-03-03 10:26:50	False	https://pbs.twimg.com/profile_images/592046939019030529/wrGKCFAn_normal.jpg	https://twitter.com/Canito6567/status/1567155177118908421	6.0	2022-09-06 14:18
1567155274548404224	2022-09-06 14:18:28	@compatriota_ve	rt @diarioveahoy: #6sep la decisión de la opep+ se produce en medio de los intentos del g7 de persuadir a los países productores de petróleo para que aumenten la producción, mientras se planea imponer un tope de precios al petróleo ruso #somospatriaqueserespeta #felizmartes https://t.co/dakkho8pan	Twitter for Android	1564013666940362752	29	27	3254		https://diariovea.com.ve/opep-reducira-produccion-de-petroleo-en-octubre/	None	La Lucha Sigue Compatriota		None	None	None	RT	None	None	1567153451800399875	@diarioveahoy	None	None	6Sep	es	2022-08-28 22:15:33	False	https://pbs.twimg.com/profile_images/1564013951075205120/DxE5vIi__normal.jpg	https://twitter.com/compatriota_ve/status/1567155274548404224	9.0	2022-09-06 14:18
1567155275739578368	2022-09-06 14:18:28	@karenadrianafl2	rt @diarioveahoy: #6sep “con tinta de calamar voy a escribirte una carta, enviada de nueva esparta hacia un remoto lugar”, se escucha cantar al maestro gualberto ibarreto en un video compartido en rrss por su hija elena ibarreto #somospatriaqueserespeta #felizmartes https://t.co/tsqm87bjgl	Twitter Web App	1564278013881106435	10	7	873		https://diariovea.com.ve/vibrante-asi-suena-vozarron-de-gualberto-ibarreto-tras-su-operacion-ver-video/	None	karenadrianaflores		None	None	None	RT	None	None	1567154201100156928	@diarioveahoy	None	None	6Sep	es	2022-08-29 15:45:55	False	https://pbs.twimg.com/profile_images/1564278898212364288/UgHDNqcl_normal.jpg	https://twitter.com/karenadrianafl2/status/1567155275739578368	9.0	2022-09-06 14:18
1567155418320850949	2022-09-06 14:19:02	@diarioveahoy	#6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	TweetDeck	1127752185301876737	3360	695	82758	Venezuela. Caracas. Parroquia San Agustín. Entre Cristo y Arismendi.	https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	DIARIO VEA	Premio Nacional de Periodismo Aníbal Nazoa 2022. En la calle desde el 2 de septiembre de 2003. Con el espíritu antiimperialista de Simón Bolívar y Hugo Chávez	None	None	None	None	None	None	None	none	None	None	6Sep	es	2019-05-13 01:47:28	False	https://pbs.twimg.com/profile_images/1127761645667852288/GQFh90o6_normal.png	https://twitter.com/DIARIOVEAHOY/status/1567155418320850949	9.0	2022-09-06 14:19
1567155597874790401	2022-09-06 14:19:45	@nlecumberre	rt @diarioveahoy: #6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	Twitter for Android	1548798974169153537	265	17	41452		https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	Nancy Rico Lecumberre		None	None	None	RT	None	None	1567155418320850949	@diarioveahoy	None	None	6Sep	es	2022-07-17 22:38:17	False	https://pbs.twimg.com/profile_images/1550051662592708614/Naqow1vN_normal.jpg	https://twitter.com/NLecumberre/status/1567155597874790401	9.0	2022-09-06 14:19
1567155650345451520	2022-09-06 14:19:58	@juliogarcia3500	rt @diarioveahoy: #6sep la decisión de la opep+ se produce en medio de los intentos del g7 de persuadir a los países productores de petróleo para que aumenten la producción, mientras se planea imponer un tope de precios al petróleo ruso #somospatriaqueserespeta #felizmartes https://t.co/dakkho8pan	Twitter for Android	1559244600837128193	24	4	4238		https://diariovea.com.ve/opep-reducira-produccion-de-petroleo-en-octubre/	None	Julio garcia	Fin de mundo	None	None	None	RT	None	None	1567153451800399875	@diarioveahoy	None	None	6Sep	es	2022-08-15 18:24:29	False	https://pbs.twimg.com/profile_images/1559245163171553280/oosR_sXG_normal.jpg	https://twitter.com/juliogarcia3500/status/1567155650345451520	9.0	2022-09-06 14:19
1567155768914284548	2022-09-06 14:20:26	@genesis35593270	rt @diarioveahoy: #6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	Twitter Web App	1564281719435546633	7	6	924		https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	genesisflores		None	None	None	RT	None	None	1567155418320850949	@diarioveahoy	None	None	6Sep	es	2022-08-29 16:00:11	False	https://pbs.twimg.com/profile_images/1564686466189594624/lqel_2AV_normal.jpg	https://twitter.com/genesis35593270/status/1567155768914284548	9.0	2022-09-06 14:20
1567155895569719296	2022-09-06 14:20:56	@monicaicalzada1	rt @romanicoespana: y si nos gustó el abside del divino salvador de ferreira de pantón desde fuera, esperad a verlo por dentro. tanto en su conjunto como capitel a capitel 🔎  #buenastardes #felizmartes https://t.co/pz91fgtlhh	Twitter for Android	4343267597	1809	5000	40553		None	None	Monica I. Calzada	Suplente de un gran candidato por el  Senado por U.P por la Provincia de Palencia. Animalista, feminista y de izquierdas porque sí...porque me educaron así...	http://pbs.twimg.com/media/Fb-WLG0XkAEGoeT.jpg	photo	None	RT	None	None	1567136342546546690	@romanicoespana	None	None	BuenasTardes	es	2015-12-01 20:22:46	False	https://pbs.twimg.com/profile_images/671790811403653121/IvJt5UYA_normal.jpg	https://twitter.com/MonicaICalzada1/status/1567155895569719296	6.0	2022-09-06 14:20
1567155958182285313	2022-09-06 14:21:11	@1defebrerode199	rt @diarioveahoy: #6sep la decisión de la opep+ se produce en medio de los intentos del g7 de persuadir a los países productores de petróleo para que aumenten la producción, mientras se planea imponer un tope de precios al petróleo ruso #somospatriaqueserespeta #felizmartes https://t.co/dakkho8pan	Twitter for Android	1564272976903737346	31	2	6941		https://diariovea.com.ve/opep-reducira-produccion-de-petroleo-en-octubre/	None	1 de febrero de 1999		None	None	None	RT	None	None	1567153451800399875	@diarioveahoy	None	None	6Sep	es	2022-08-29 15:25:37	False	https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	https://twitter.com/1defebrerode199/status/1567155958182285313	9.0	2022-09-06 14:21
1567156050708643845	2022-09-06 14:21:33	@kiutangelica	rt @diarioveahoy: #6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	Twitter for Android	1557387686226366464	31	6	5306		https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	kiut angelica	Te adoramos Dios	None	None	None	RT	None	None	1567155418320850949	@diarioveahoy	None	None	6Sep	es	2022-08-10 15:25:42	False	https://pbs.twimg.com/profile_images/1557388256626577409/nqHS1Swy_normal.jpg	https://twitter.com/KiutAngelica/status/1567156050708643845	9.0	2022-09-06 14:21
1567156157306834947	2022-09-06 14:21:58	@ferrerdilio	rt @diarioveahoy: #6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	Twitter for Android	1481627196787765253	752	863	36973	Méne Mauroa 	https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	Dilio Ferrer	Alegre	None	None	None	RT	None	None	1567155418320850949	@diarioveahoy	None	None	6Sep	es	2022-01-13 14:00:57	False	https://pbs.twimg.com/profile_images/1551019731846676480/oAnCkvIE_normal.jpg	https://twitter.com/FerrerDilio/status/1567156157306834947	9.0	2022-09-06 14:21
1567156384545873920	2022-09-06 14:22:53	@europeoviajero	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter for Android	1249727546	9350	2544	24977	España	None	None	EuropeosViajeros	Travel Blogger | Photography | Exploring the World | Cook ✈ Blogger de Viaje | Fotografía | Explorando el Mundo | Cocinero ✈ España @europeosviajeros	http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2013-03-07 18:14:08	False	https://pbs.twimg.com/profile_images/606024131373637633/McPTfuGb_normal.png	https://twitter.com/europeoviajero/status/1567156384545873920	6.0	2022-09-06 14:22
1567156932649033729	2022-09-06 14:25:03	@olecivi	rt @turisriasbaixas: as torres do santuario da peregrina son un dos elementos arquitectónicos máis icónicos da cidade de #pontevedra e sinalan o camiño aos milleiros de persoas que peregrinan a #compostlea polo #camiñoportugués. #bosdías e #felizmartes desde a capital das #ríasbaixas https://t.co/nydfqfqvji	Twitter for iPhone	1187772103258497026	1383	1510	36428		None	None	Oleiros Civico	Comentarios alternativos de vecinos que buscan conseguir buena convivencia...	http://pbs.twimg.com/media/Fb88RE_WIAE8YA2.jpg	photo	None	RT	None	None	1567037460730748928	@turisriasbaixas	None	None	Pontevedra	es	2019-10-25 16:45:29	False	https://pbs.twimg.com/profile_images/1187798083855421445/R8O18dcq_normal.jpg	https://twitter.com/olecivi/status/1567156932649033729	6.0	2022-09-06 14:25
1567156933475311616	2022-09-06 14:25:03	@tuiteroactivo13	rt @diarioveahoy: #6sep “con tinta de calamar voy a escribirte una carta, enviada de nueva esparta hacia un remoto lugar”, se escucha cantar al maestro gualberto ibarreto en un video compartido en rrss por su hija elena ibarreto #somospatriaqueserespeta #felizmartes https://t.co/tsqm87bjgl	Twitter for Android	1564640200776622080	2	58	775		https://diariovea.com.ve/vibrante-asi-suena-vozarron-de-gualberto-ibarreto-tras-su-operacion-ver-video/	None	TUITERO ACTIVO	Tuiteroactivo	None	None	None	RT	None	None	1567154201100156928	@diarioveahoy	None	None	6Sep	es	2022-08-30 15:44:34	False	https://pbs.twimg.com/profile_images/1565032450539114496/SsViApNF_normal.jpg	https://twitter.com/TUITEROACTIVO13/status/1567156933475311616	9.0	2022-09-06 14:25
1567157090694709248	2022-09-06 14:25:41	@damaris03231295	rt @diarioveahoy: #6sep liz truss sustituirá a boris johnson al frente del ejecutivo, una vez que sea recibida por isabel ii en el castillo de balmoral, en escocia, donde la reina, de 96 años, pasa sus vacaciones #somospatriaqueserespeta #felizmartes https://t.co/sfmlvqxrwh	Twitter for Android	1565097563040190465	21	5	2514		https://diariovea.com.ve/escalofriante-fan-de-armas-nucleares-asumira-como-primera-ministra-de-reino-unido-ver-video/	None	Damaris Castillo		None	None	None	RT	None	None	1567155418320850949	@diarioveahoy	None	None	6Sep	es	2022-08-31 22:02:03	False	https://pbs.twimg.com/profile_images/1565098239610830848/Uknof1se_normal.jpg	https://twitter.com/Damaris03231295/status/1567157090694709248	9.0	2022-09-06 14:25
1567157091361595392	2022-09-06 14:25:41	@aurilianar14	rt @dianaindustrias: #6sep #felizmartes   seguimos enfocados en el crecimiento del sector agroindustria, mostramos el compromiso que tenemos con el país. porque siempre habrá una mano que nos impulsa a darlo todo. #somospatriaqueserespeta https://t.co/3zwktz4khi	Twitter for Android	1554530838179627010	211	174	13688		None	None	Auriliana		http://pbs.twimg.com/media/Fb-IQYeWYAI8__x.jpg	photo	None	RT	None	None	1567121581519798272	@dianaindustrias	None	None	6Sep	es	2022-08-02 18:13:57	False	https://pbs.twimg.com/profile_images/1554891770982547458/JwWzpvl6_normal.jpg	https://twitter.com/Aurilianar14/status/1567157091361595392	7.0	2022-09-06 14:25
1567157291035525120	2022-09-06 14:26:29	@sumrem72	rt @myerswriter: #felizmartes https://t.co/mhpx1s2yrr	Twitter for Android	628063632	957	3398	18807	Planeta Tierra-Gaia	None	None	Susana Reyes	Cumpleaños 02 de mayo ✏️Escritora Freelancer 📚 💜Plasmando las historias que surgen en mis sueños despierta 📝😍 💜El AMOR es la energía más poderosa😍	http://pbs.twimg.com/media/Fb6gfI2WQAc3rIU.jpg	photo	None	RT	None	None	1567037128420118528	@myerswriter	None	None	FelizMartes	und	2012-07-06 03:06:34	False	https://pbs.twimg.com/profile_images/1450858810894131207/7Xx5ukAR_normal.jpg	https://twitter.com/SumRem72/status/1567157291035525120	10.0	2022-09-06 14:26
1567157651796070405	2022-09-06 14:27:55	@luisnava1234567	rt @lilianari_01: hoy es el mejor momento para decir gracias dios por un nuevo día  sonríe y agradece 🙏🌻🌻🌻 #felizmartes  #cuidemoselplaneta  #somospatriaqueserespeta https://t.co/4ebvmeyahk	Twitter for Android	1562974541076344833	118	481	6144		None	None	luis		http://pbs.twimg.com/media/Fb-V0hYWQAEjV6A.jpg	photo	None	RT	None	None	1567135926689701899	@lilianari_01	None	None	FelizMartes	es	2022-08-26 01:26:21	False	https://pbs.twimg.com/profile_images/1562974883222622208/P4OmP5VU_normal.jpg	https://twitter.com/luisnava1234567/status/1567157651796070405	7.0	2022-09-06 14:27
1567157741516464128	2022-09-06 14:28:16	@jccavallero	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter for Android	787869678	7727	6331	191556	Ciudad de México 	None	None	JCCavallero	Cultura,turismo,historia,arte y 📷 .México y el mundo.🇲🇽	http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2012-08-28 21:18:26	False	https://pbs.twimg.com/profile_images/1474831025352101898/5AIz7Cgk_normal.jpg	https://twitter.com/JCCavallero/status/1567157741516464128	6.0	2022-09-06 14:28
1567157927026245632	2022-09-06 14:29:00	@rashj17	rt @romanicoespana: y si nos gustó el abside del divino salvador de ferreira de pantón desde fuera, esperad a verlo por dentro. tanto en su conjunto como capitel a capitel 🔎  #buenastardes #felizmartes https://t.co/pz91fgtlhh	Twitter for Android	1432799619893825536	209	423	35736		None	None	Rashj		http://pbs.twimg.com/media/Fb-WLG0XkAEGoeT.jpg	photo	None	RT	None	None	1567136342546546690	@romanicoespana	None	None	BuenasTardes	es	2021-08-31 20:17:41	False	https://pbs.twimg.com/profile_images/1432813315118538757/HyrJKcWQ_normal.jpg	https://twitter.com/Rashj17/status/1567157927026245632	6.0	2022-09-06 14:29
1567157993187250176	2022-09-06 14:29:16	@digasguarico	#felizmartes || reseña el diario #ciudadgrc, en la pág n° 4, su edición digital: 194 mil familias atendidas con el suministro de gas doméstico durante el mes de agosto. #somospatriaqueserespeta @josemvasquez @carylbertho @_vpsops @gas_comunal vía || @gob_guarico https://t.co/pglnhmgajf	Twitter for Android	1400095740798640128	1440	1189	9788	Guarico	None	None	DIGASGUA	Distribuidora del Gas de Guárico CA Cuenta Nueva, nuestra cuenta alterna @GasguaD.	http://pbs.twimg.com/media/Fb-p43gWAAIQLid.jpg	photo	None	None	None	None	None	none	None	None	FelizMartes	es	2021-06-02 14:23:56	False	https://pbs.twimg.com/profile_images/1400163904710402052/8_XazFxV_normal.jpg	https://twitter.com/DiGasGuarico/status/1567157993187250176	9.0	2022-09-06 14:29
1567158302840086528	2022-09-06 14:30:30	@tuiteroactivo13	rt @diarioveahoy: #6sep la decisión de la opep+ se produce en medio de los intentos del g7 de persuadir a los países productores de petróleo para que aumenten la producción, mientras se planea imponer un tope de precios al petróleo ruso #somospatriaqueserespeta #felizmartes https://t.co/dakkho8pan	Twitter for Android	1564640200776622080	2	58	775		https://diariovea.com.ve/opep-reducira-produccion-de-petroleo-en-octubre/	None	TUITERO ACTIVO	Tuiteroactivo	None	None	None	RT	None	None	1567153451800399875	@diarioveahoy	None	None	6Sep	es	2022-08-30 15:44:34	False	https://pbs.twimg.com/profile_images/1565032450539114496/SsViApNF_normal.jpg	https://twitter.com/TUITEROACTIVO13/status/1567158302840086528	9.0	2022-09-06 14:30
1567158464228560896	2022-09-06 14:31:08	@alternatripmx	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter Web App	2314112497	2286	2659	7224	Ciudad de México	None	None	Alternatrip Magazine	Revista Web de Turismo Alternativo. Contacto: alternatrip.magazine@gmail.com	http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2014-01-27 18:38:26	False	https://pbs.twimg.com/profile_images/430620065734463488/NdTrdNZe_normal.jpeg	https://twitter.com/alternatripmx/status/1567158464228560896	6.0	2022-09-06 14:31
1567158582499573761	2022-09-06 14:31:37	@nadapasa4	rt @lilianarizales1: hay dos formas  de enfrentar la vida, una es con orgullo  creyendo que  lo sabes todo, la otra es con humildad  reconociendo que tienes  mucho por aprender... #felizmartes  #cuidemoselplaneta  #somospatriaqueserespeta https://t.co/dp1tjekxqu	Twitter for Android	1536816373594214408	77	170	3027		None	None	nadapasa		http://pbs.twimg.com/media/Fb-Wc-9XEAIk24i.jpg	photo	None	RT	None	None	1567136622675640322	@lilianarizales1	None	None	FelizMartes	es	2022-06-14 21:02:51	False	https://pbs.twimg.com/profile_images/1536822229291384832/m9jWtF83_normal.jpg	https://twitter.com/nadapasa4/status/1567158582499573761	7.0	2022-09-06 14:31
1567158640691265539	2022-09-06 14:31:50	@rec_e_ilusblog	rt @myerswriter: #felizmartes https://t.co/mhpx1s2yrr	Twitter for iPhone	81702998	309	478	15515		None	None	Lilith🎃	Soñadora empedernida, lectora obsesiva, creadora de mi propio mundo de fantasía, defensora de los Recuerdos y amante de las Ilusiones.	http://pbs.twimg.com/media/Fb6gfI2WQAc3rIU.jpg	photo	None	RT	None	None	1567037128420118528	@myerswriter	None	None	FelizMartes	und	2009-10-11 22:47:08	False	https://pbs.twimg.com/profile_images/1467571375569195013/EgAEecD-_normal.jpg	https://twitter.com/Rec_e_IlusBlog/status/1567158640691265539	10.0	2022-09-06 14:31
1567158774409879558	2022-09-06 14:32:22	@robertoruizgil2	rt @romanicoespana: y si nos gustó el abside del divino salvador de ferreira de pantón desde fuera, esperad a verlo por dentro. tanto en su conjunto como capitel a capitel 🔎  #buenastardes #felizmartes https://t.co/pz91fgtlhh	Twitter for Android	1323996322870005761	144	2362	10462	Alcorcón, España	None	None	Roberto Ruiz Gil 😼🔻🧢	Historiador del arte👨‍🎓🏛.Tasador de obras de arte y antigüedades🏺🖼. Experto en moda e indumentaria 🎩🧛‍♂️. Guía cultural de Madrid.🐼🌳.	http://pbs.twimg.com/media/Fb-WLG0XkAEGoeT.jpg	photo	None	RT	None	None	1567136342546546690	@romanicoespana	None	None	BuenasTardes	es	2020-11-04 14:31:50	False	https://pbs.twimg.com/profile_images/1351157906532495361/J8V2hKJn_normal.jpg	https://twitter.com/RobertoRuizGil2/status/1567158774409879558	6.0	2022-09-06 14:32
1567159015276167168	2022-09-06 14:33:20	@robertoruizgil2	rt @romanicoespana: el monasterio del santa maría y el divino salvador de ferreira de pantón (lugo), popularmente conocido como de las madres bernardas al ser el único cenobio femenino aún con comunidad religiosa activa de toda la ribeira sacra #buenosdias #felizmartes https://t.co/tbbmamjyqj	Twitter for Android	1323996322870005761	144	2362	10462	Alcorcón, España	None	None	Roberto Ruiz Gil 😼🔻🧢	Historiador del arte👨‍🎓🏛.Tasador de obras de arte y antigüedades🏺🖼. Experto en moda e indumentaria 🎩🧛‍♂️. Guía cultural de Madrid.🐼🌳.	http://pbs.twimg.com/media/Fb9KT6GWYAA9QW1.jpg	photo	None	RT	None	None	1567052964199649281	@romanicoespana	None	None	BuenosDias	es	2020-11-04 14:31:50	False	https://pbs.twimg.com/profile_images/1351157906532495361/J8V2hKJn_normal.jpg	https://twitter.com/RobertoRuizGil2/status/1567159015276167168	6.0	2022-09-06 14:33
1567159082003341312	2022-09-06 14:33:36	@barbaraza168	rt @arteviajero_com: ¿alguna vez has visto una iglesia sobre un volcán?  en la localidad francesa de aiguilhe (haute-loire, auvergne) es posible contemplar una de las estampas más espectaculares del arte románico de francia #felizmartes #travel https://t.co/shh6dggyxl	Twitter Web App	569300060	71	367	7093	En Utopía,en un país distópico	None	None	Bárbara Villamizar 🥇🎶♌💙🛸🐉🦄🤟🌜	Tanto camino recorrido y mi mayor logro fue tener a mi chiquita Arlet Arantza❤️a la que amo con locura porque amar con locura es la única forma de amar💞	http://pbs.twimg.com/media/Fb-WLNQXoAM_q00.jpg	photo	None	RT	None	None	1567136350364729345	@arteviajero_com	None	None	FelizMartes	es	2012-05-02 18:07:01	False	https://pbs.twimg.com/profile_images/913101589979783168/NMGTXc13_normal.jpg	https://twitter.com/barbaraza168/status/1567159082003341312	6.0	2022-09-06 14:33
1567159129315184643	2022-09-06 14:33:47	@robertoruizgil2	rt @arteviajero_com: retrato de una mujer pompeyana, esta obra maestra de la musivaria romana fue realizada en opus vermiculatum. en ella sorprenden sus minuciosos detalles y el gran realismo. la pieza procede de pompeya y se conserva en el museo arqueológico de nápoles #buenosdias #felizmartes https://t.co/rbf85hhv3q	Twitter for Android	1323996322870005761	144	2362	10462	Alcorcón, España	None	None	Roberto Ruiz Gil 😼🔻🧢	Historiador del arte👨‍🎓🏛.Tasador de obras de arte y antigüedades🏺🖼. Experto en moda e indumentaria 🎩🧛‍♂️. Guía cultural de Madrid.🐼🌳.	http://pbs.twimg.com/media/Fb81aYpX0AEKB4g.jpg	photo	None	RT	None	None	1567029932957614080	@arteviajero_com	None	None	BuenosDias	es	2020-11-04 14:31:50	False	https://pbs.twimg.com/profile_images/1351157906532495361/J8V2hKJn_normal.jpg	https://twitter.com/RobertoRuizGil2/status/1567159129315184643	6.0	2022-09-06 14:33
1567159500552998912	2022-09-06 14:35:16	@mabelepra	rt @arteviajero_com: retrato de una mujer pompeyana, esta obra maestra de la musivaria romana fue realizada en opus vermiculatum. en ella sorprenden sus minuciosos detalles y el gran realismo. la pieza procede de pompeya y se conserva en el museo arqueológico de nápoles #buenosdias #felizmartes https://t.co/rbf85hhv3q	Twitter for Android	203891744	2245	3482	110482	LEPRosario - Argentina	None	None	Rojinegra 🔇	Orgullosamente Leprosa y rosarina #Newells #Yudica #Bielsa #Tolo #Tata #Messi #Maxi #Diego / Amo los domingos / #Malvinas Argentinas #PatriaGrande #Hebe	http://pbs.twimg.com/media/Fb81aYpX0AEKB4g.jpg	photo	None	RT	None	None	1567029932957614080	@arteviajero_com	None	None	BuenosDias	es	2010-10-17 12:28:06	False	https://pbs.twimg.com/profile_images/1169140530741207042/DVLkFocx_normal.jpg	https://twitter.com/MabeLepra/status/1567159500552998912	6.0	2022-09-06 14:35
